condition,drugName,avg_rating,review_count
15</span> users found this comment helpful.,MS Contin,6.0,2
15</span> users found this comment helpful.,Nicoderm CQ,10.0,2
15</span> users found this comment helpful.,Restasis,3.0,2
15</span> users found this comment helpful.,Rogaine,1.0,2
15</span> users found this comment helpful.,Skelaxin,5.0,2
15</span> users found this comment helpful.,Toprol-XL,7.0,2
15</span> users found this comment helpful.,Ultram,1.0,2
15</span> users found this comment helpful.,Viibryd,5.0,2
15</span> users found this comment helpful.,Wellbutrin SR,10.0,2
15</span> users found this comment helpful.,Zoloft,6.0,2
16</span> users found this comment helpful.,Adderall,10.0,2
16</span> users found this comment helpful.,Chloraseptic Sore Throat Spray,9.0,2
16</span> users found this comment helpful.,Climara Pro,7.0,2
16</span> users found this comment helpful.,Gralise,4.0,2
16</span> users found this comment helpful.,Lioresal,8.0,2
16</span> users found this comment helpful.,Luvox,3.0,2
16</span> users found this comment helpful.,Lyrica,1.0,2
16</span> users found this comment helpful.,Metadate CD,10.0,2
16</span> users found this comment helpful.,Mobic,10.0,2
16</span> users found this comment helpful.,Mononessa,1.0,2
16</span> users found this comment helpful.,Remeron,9.0,2
16</span> users found this comment helpful.,Saphris,8.5,4
16</span> users found this comment helpful.,Suprep Bowel Prep Kit,4.0,2
16</span> users found this comment helpful.,VESIcare,5.0,2
16</span> users found this comment helpful.,Xanax,10.0,2
17</span> users found this comment helpful.,Adipex-P,10.0,2
17</span> users found this comment helpful.,Antabuse,2.0,2
17</span> users found this comment helpful.,Butrans,10.0,2
17</span> users found this comment helpful.,Cheratussin AC,7.0,2
17</span> users found this comment helpful.,Cialis,10.0,2
17</span> users found this comment helpful.,Effexor XR,8.0,2
17</span> users found this comment helpful.,Kyleena,5.0,2
17</span> users found this comment helpful.,Levora,9.0,2
17</span> users found this comment helpful.,Lo Loestrin Fe,10.0,2
17</span> users found this comment helpful.,Lyrica,1.0,2
17</span> users found this comment helpful.,Norco,9.0,2
17</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,9.0,2
17</span> users found this comment helpful.,Remeron,10.0,2
17</span> users found this comment helpful.,Ritalin,10.0,2
17</span> users found this comment helpful.,Serzone,10.0,2
17</span> users found this comment helpful.,Trintellix,1.0,2
17</span> users found this comment helpful.,Vaniqa,10.0,2
17</span> users found this comment helpful.,Wellbutrin,1.0,2
17</span> users found this comment helpful.,Zetia,5.0,2
18</span> users found this comment helpful.,Adipex-P,9.0,2
18</span> users found this comment helpful.,Beyaz,7.0,2
18</span> users found this comment helpful.,Flomax,8.0,2
18</span> users found this comment helpful.,Kenalog,6.0,2
18</span> users found this comment helpful.,Nasonex,10.0,2
18</span> users found this comment helpful.,Nutropin,10.0,2
18</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,9.0,2
18</span> users found this comment helpful.,Prempro,1.0,2
18</span> users found this comment helpful.,Singulair,10.0,2
18</span> users found this comment helpful.,Soma,9.0,2
18</span> users found this comment helpful.,Synvisc-One,1.0,2
18</span> users found this comment helpful.,Taztia XT,9.0,2
18</span> users found this comment helpful.,Testim,8.0,2
18</span> users found this comment helpful.,Trileptal,3.0,2
18</span> users found this comment helpful.,Xolair,10.0,2
18</span> users found this comment helpful.,Zyprexa,10.0,2
19</span> users found this comment helpful.,Anafranil,4.0,2
19</span> users found this comment helpful.,Concerta,9.0,2
19</span> users found this comment helpful.,Depo-Provera,9.0,2
19</span> users found this comment helpful.,Dexilant,9.0,2
19</span> users found this comment helpful.,Invega Sustenna,1.0,2
19</span> users found this comment helpful.,Mirena,7.0,2
19</span> users found this comment helpful.,NP Thyroid,9.0,2
19</span> users found this comment helpful.,Nardil,1.0,2
19</span> users found this comment helpful.,Necon 1 / 35,10.0,2
19</span> users found this comment helpful.,OsmoPrep,10.0,2
19</span> users found this comment helpful.,Zoloft,10.0,2
1</span> users found this comment helpful.,Aerobid-M,10.0,2
1</span> users found this comment helpful.,Alavert D-12 Hour Allergy and Sinus,5.0,2
1</span> users found this comment helpful.,Alesse,2.0,2
1</span> users found this comment helpful.,Allegra,9.0,2
1</span> users found this comment helpful.,Atripla,10.0,2
1</span> users found this comment helpful.,Augmentin,9.0,2
1</span> users found this comment helpful.,Aviane,5.0,8
1</span> users found this comment helpful.,Beyaz,5.0,2
1</span> users found this comment helpful.,Chateal,8.0,2
1</span> users found this comment helpful.,Cipro,4.0,2
1</span> users found this comment helpful.,Ciprodex,8.0,2
1</span> users found this comment helpful.,Daytrana,9.0,2
1</span> users found this comment helpful.,Depo-Provera,4.75,16
1</span> users found this comment helpful.,Desogen,2.0,2
1</span> users found this comment helpful.,Duac,1.0,2
1</span> users found this comment helpful.,Epiduo,9.0,2
1</span> users found this comment helpful.,Flagyl,4.0,2
1</span> users found this comment helpful.,Gianvi,4.833333333333333,12
1</span> users found this comment helpful.,Gildess Fe 1 / 20,5.0,2
1</span> users found this comment helpful.,Implanon,4.0,2
1</span> users found this comment helpful.,Jolessa,5.0,4
1</span> users found this comment helpful.,Jolivette,1.0,2
1</span> users found this comment helpful.,Levora,3.5,4
1</span> users found this comment helpful.,Lexapro,3.0,2
1</span> users found this comment helpful.,Linzess,10.0,2
1</span> users found this comment helpful.,Lo Loestrin Fe,1.3333333333333333,6
1</span> users found this comment helpful.,LoSeasonique,6.5,4
1</span> users found this comment helpful.,Loestrin 24 Fe,7.333333333333333,24
1</span> users found this comment helpful.,Lotrimin AF Athlete's Foot Powder,9.0,2
1</span> users found this comment helpful.,Meridia,9.5,4
1</span> users found this comment helpful.,Microgestin Fe 1 / 20,5.0,8
1</span> users found this comment helpful.,Minastrin 24 Fe,8.0,2
1</span> users found this comment helpful.,Nexium,9.0,2
1</span> users found this comment helpful.,Nexplanon,1.0,2
1</span> users found this comment helpful.,Nuvigil,9.0,2
1</span> users found this comment helpful.,Nystop,1.0,2
1</span> users found this comment helpful.,Ocella,7.0,2
1</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,10.0,2
1</span> users found this comment helpful.,ParaGard,10.0,2
1</span> users found this comment helpful.,Percocet,10.0,2
1</span> users found this comment helpful.,Prozac Weekly,6.0,2
1</span> users found this comment helpful.,Safyral,9.0,2
1</span> users found this comment helpful.,Seasonique,6.4,10
1</span> users found this comment helpful.,Sprintec,8.75,8
1</span> users found this comment helpful.,Stimate,10.0,2
1</span> users found this comment helpful.,Suboxone,9.666666666666666,6
1</span> users found this comment helpful.,Tri-Previfem,7.0,2
1</span> users found this comment helpful.,Tri-Sprintec,5.25,16
1</span> users found this comment helpful.,TriNessa,5.714285714285714,14
1</span> users found this comment helpful.,Valtrex,10.0,2
1</span> users found this comment helpful.,Xulane,2.0,2
1</span> users found this comment helpful.,Yaz,7.5,8
1</span> users found this comment helpful.,Zithromax,10.0,2
1</span> users found this comment helpful.,Zofran,10.0,2
20</span> users found this comment helpful.,Abilify,10.0,2
20</span> users found this comment helpful.,Beyaz,7.5,4
20</span> users found this comment helpful.,Bydureon,8.0,2
20</span> users found this comment helpful.,Contrave,9.0,4
20</span> users found this comment helpful.,Cryselle,10.0,2
20</span> users found this comment helpful.,Lamisil,3.0,2
20</span> users found this comment helpful.,Lyrica,9.0,2
20</span> users found this comment helpful.,Microgestin Fe 1 / 20,1.0,2
20</span> users found this comment helpful.,Neurontin,1.0,2
20</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,9.0,2
20</span> users found this comment helpful.,Restoril,9.0,2
20</span> users found this comment helpful.,Viibryd,1.0,2
20</span> users found this comment helpful.,Zyrtec,10.0,2
21</span> users found this comment helpful.,Adderall,8.0,2
21</span> users found this comment helpful.,Belviq,5.0,2
21</span> users found this comment helpful.,Enskyce,6.0,2
21</span> users found this comment helpful.,Intuniv,2.0,2
21</span> users found this comment helpful.,Latuda,1.0,2
21</span> users found this comment helpful.,Librium,10.0,2
21</span> users found this comment helpful.,Lyrica,1.0,2
21</span> users found this comment helpful.,Mirena,10.0,2
21</span> users found this comment helpful.,Opana,9.0,2
21</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,10.0,2
21</span> users found this comment helpful.,Ultram,10.0,2
21</span> users found this comment helpful.,Wellbutrin XL,10.0,2
22</span> users found this comment helpful.,Anoro Ellipta,10.0,2
22</span> users found this comment helpful.,Dexilant,3.0,2
22</span> users found this comment helpful.,Provigil,9.0,2
22</span> users found this comment helpful.,Ritalin,10.0,2
23</span> users found this comment helpful.,Amitiza,10.0,2
23</span> users found this comment helpful.,Amrix,9.0,2
23</span> users found this comment helpful.,Bentyl,10.0,2
23</span> users found this comment helpful.,Cialis,9.0,2
23</span> users found this comment helpful.,Coenzyme Q10,9.0,2
23</span> users found this comment helpful.,Flexeril,8.0,2
23</span> users found this comment helpful.,Librium,7.0,2
23</span> users found this comment helpful.,Neurontin,6.0,2
23</span> users found this comment helpful.,Restasis,10.0,2
23</span> users found this comment helpful.,Seasonique,9.0,2
23</span> users found this comment helpful.,Silenor,10.0,2
23</span> users found this comment helpful.,Tri-Sprintec,6.0,2
24</span> users found this comment helpful.,Contrave,9.0,2
24</span> users found this comment helpful.,Lyrica,5.0,2
24</span> users found this comment helpful.,Seroquel,9.0,2
24</span> users found this comment helpful.,Viibryd,6.0,4
25</span> users found this comment helpful.,Arthrotec,10.0,2
25</span> users found this comment helpful.,Junel Fe 1 / 20,9.0,2
25</span> users found this comment helpful.,Lescol,9.0,2
25</span> users found this comment helpful.,Lo Loestrin Fe,8.0,2
25</span> users found this comment helpful.,MoviPrep,1.0,2
25</span> users found this comment helpful.,Seasonique,10.0,2
25</span> users found this comment helpful.,Silenor,10.0,2
25</span> users found this comment helpful.,Viagra,10.0,2
25</span> users found this comment helpful.,Vivarin,10.0,2
26</span> users found this comment helpful.,Dulcolax,10.0,2
27</span> users found this comment helpful.,Dulcolax,1.0,2
27</span> users found this comment helpful.,Femring,10.0,2
27</span> users found this comment helpful.,Nardil,9.0,2
27</span> users found this comment helpful.,Premarin,10.0,2
27</span> users found this comment helpful.,Seroquel,9.0,2
27</span> users found this comment helpful.,Silenor,10.0,2
27</span> users found this comment helpful.,Viagra,10.0,2
28</span> users found this comment helpful.,Dulera,1.0,2
28</span> users found this comment helpful.,Marinol,9.0,2
28</span> users found this comment helpful.,Namenda XR,3.0,2
28</span> users found this comment helpful.,Silenor,10.0,4
29</span> users found this comment helpful.,Adderall,9.0,2
29</span> users found this comment helpful.,Contrave,10.0,2
29</span> users found this comment helpful.,Prempro,1.0,2
29</span> users found this comment helpful.,Remeron SolTab,9.0,2
29</span> users found this comment helpful.,Tenex,10.0,2
29</span> users found this comment helpful.,Wellbutrin XL,9.0,2
2</span> users found this comment helpful.,Aczone,9.0,2
2</span> users found this comment helpful.,Advair Diskus,1.0,2
2</span> users found this comment helpful.,Alesse,8.5,4
2</span> users found this comment helpful.,Allegra-D 24 Hour,8.0,2
2</span> users found this comment helpful.,Augmentin,1.0,2
2</span> users found this comment helpful.,Aviane,4.5,4
2</span> users found this comment helpful.,Bactrim DS,5.0,2
2</span> users found this comment helpful.,Beyaz,1.0,2
2</span> users found this comment helpful.,Camrese,2.0,2
2</span> users found this comment helpful.,Concerta,8.0,2
2</span> users found this comment helpful.,Cymbalta,1.0,2
2</span> users found this comment helpful.,Darvocet A500,9.0,2
2</span> users found this comment helpful.,Depo-Provera,5.5,8
2</span> users found this comment helpful.,Desogen,9.0,2
2</span> users found this comment helpful.,Effexor,10.0,2
2</span> users found this comment helpful.,Effexor XR,10.0,2
2</span> users found this comment helpful.,Flector Patch,10.0,2
2</span> users found this comment helpful.,Florinef,9.0,2
2</span> users found this comment helpful.,Fluzone,3.0,2
2</span> users found this comment helpful.,Gianvi,5.0,4
2</span> users found this comment helpful.,Implanon,5.5,4
2</span> users found this comment helpful.,Jolessa,4.666666666666667,6
2</span> users found this comment helpful.,Junel Fe 1 / 20,1.0,2
2</span> users found this comment helpful.,Larin Fe 1 / 20,9.0,2
2</span> users found this comment helpful.,Lastacaft,8.0,2
2</span> users found this comment helpful.,Levora,5.25,8
2</span> users found this comment helpful.,Lexapro,7.0,2
2</span> users found this comment helpful.,Lo Loestrin Fe,4.0,6
2</span> users found this comment helpful.,LoSeasonique,6.5,8
2</span> users found this comment helpful.,Loestrin 24 Fe,5.818181818181818,22
2</span> users found this comment helpful.,Lutera,10.0,2
2</span> users found this comment helpful.,Microgestin Fe 1 / 20,8.666666666666666,6
2</span> users found this comment helpful.,Mirena,5.75,8
2</span> users found this comment helpful.,Nexplanon,1.5,4
2</span> users found this comment helpful.,NuvaRing,1.0,2
2</span> users found this comment helpful.,Orsythia,1.0,2
2</span> users found this comment helpful.,Patanol,10.0,2
2</span> users found this comment helpful.,Percocet,10.0,2
2</span> users found this comment helpful.,Polysporin First Aid Antibiotic Ointment,1.0,2
2</span> users found this comment helpful.,Portia,9.0,2
2</span> users found this comment helpful.,Seasonique,4.5,4
2</span> users found this comment helpful.,Skyla,6.0,2
2</span> users found this comment helpful.,Sominex,1.0,2
2</span> users found this comment helpful.,Sprintec,5.666666666666667,12
2</span> users found this comment helpful.,Suboxone,10.0,2
2</span> users found this comment helpful.,Subutex,10.0,2
2</span> users found this comment helpful.,Tri-Sprintec,6.4,20
2</span> users found this comment helpful.,TriNessa,9.0,4
2</span> users found this comment helpful.,Trileptal,7.5,4
2</span> users found this comment helpful.,Uta,7.0,2
2</span> users found this comment helpful.,Yaz,7.0,4
2</span> users found this comment helpful.,Zithromax,10.0,2
2</span> users found this comment helpful.,Zoloft,9.0,2
2</span> users found this comment helpful.,Zutripro,10.0,2
30</span> users found this comment helpful.,Xanax,10.0,2
31</span> users found this comment helpful.,BuSpar,8.0,2
31</span> users found this comment helpful.,Flexeril,9.0,2
31</span> users found this comment helpful.,Rogaine Men's Extra Strength,1.0,2
31</span> users found this comment helpful.,Xanax,10.0,2
32</span> users found this comment helpful.,Deplin,9.0,2
32</span> users found this comment helpful.,Invega Sustenna,10.0,2
32</span> users found this comment helpful.,Lamictal,10.0,2
32</span> users found this comment helpful.,Mucinex,6.0,2
32</span> users found this comment helpful.,Remeron,6.0,2
32</span> users found this comment helpful.,Testopel,10.0,2
33</span> users found this comment helpful.,Bentyl,10.0,2
33</span> users found this comment helpful.,BuSpar,10.0,2
33</span> users found this comment helpful.,Diovan,10.0,2
33</span> users found this comment helpful.,Lasix,5.0,2
33</span> users found this comment helpful.,Lexapro,9.0,2
33</span> users found this comment helpful.,Wellbutrin XL,2.0,2
33</span> users found this comment helpful.,Zanaflex,10.0,2
34</span> users found this comment helpful.,Seroquel,8.0,2
34</span> users found this comment helpful.,Ultram,10.0,2
34</span> users found this comment helpful.,Viagra,8.0,2
35</span> users found this comment helpful.,Namenda,10.0,2
35</span> users found this comment helpful.,Remeron,9.0,2
35</span> users found this comment helpful.,Restasis,9.0,2
36</span> users found this comment helpful.,Klor-Con,10.0,2
36</span> users found this comment helpful.,Lodine,9.0,2
36</span> users found this comment helpful.,Namenda,1.0,2
36</span> users found this comment helpful.,Soma,10.0,2
36</span> users found this comment helpful.,Vimovo,4.0,2
37</span> users found this comment helpful.,Micardis,4.0,2
38</span> users found this comment helpful.,Flexeril,1.0,2
39</span> users found this comment helpful.,Concerta,9.0,2
39</span> users found this comment helpful.,Flexeril,5.0,2
39</span> users found this comment helpful.,Levoxyl,10.0,2
39</span> users found this comment helpful.,MiraLax,9.0,2
39</span> users found this comment helpful.,Trileptal,10.0,2
39</span> users found this comment helpful.,Viagra,9.0,2
39</span> users found this comment helpful.,Vimovo,9.0,2
39</span> users found this comment helpful.,Vivelle-Dot,9.0,2
3</span> users found this comment helpful.,Abilify,7.0,2
3</span> users found this comment helpful.,Accutane,9.0,2
3</span> users found this comment helpful.,Alesse,8.0,4
3</span> users found this comment helpful.,Ambien,8.0,2
3</span> users found this comment helpful.,Apri,4.0,2
3</span> users found this comment helpful.,Astepro,9.0,2
3</span> users found this comment helpful.,Augmentin,6.0,2
3</span> users found this comment helpful.,Bactrim,3.0,4
3</span> users found this comment helpful.,Beyaz,3.0,2
3</span> users found this comment helpful.,Chantix,10.0,4
3</span> users found this comment helpful.,Coricidin HBP Cough & Cold,1.0,2
3</span> users found this comment helpful.,Cymbalta,10.0,2
3</span> users found this comment helpful.,Depo-Provera,1.0,2
3</span> users found this comment helpful.,Desogen,5.0,2
3</span> users found this comment helpful.,Dilantin,1.0,2
3</span> users found this comment helpful.,Drixoral Cold and Allergy,10.0,2
3</span> users found this comment helpful.,Elavil,10.0,2
3</span> users found this comment helpful.,Fioricet with Codeine,5.0,2
3</span> users found this comment helpful.,Gianvi,3.0,4
3</span> users found this comment helpful.,Jolessa,7.0,6
3</span> users found this comment helpful.,Junel Fe 1 / 20,4.5,4
3</span> users found this comment helpful.,Klonopin,10.0,2
3</span> users found this comment helpful.,Lastacaft,1.0,2
3</span> users found this comment helpful.,Latuda,2.0,2
3</span> users found this comment helpful.,Levaquin,2.0,2
3</span> users found this comment helpful.,Levora,5.5,4
3</span> users found this comment helpful.,Lexapro,9.0,2
3</span> users found this comment helpful.,Lo / Ovral,10.0,2
3</span> users found this comment helpful.,Lo Loestrin Fe,5.6,10
3</span> users found this comment helpful.,LoSeasonique,5.25,8
3</span> users found this comment helpful.,Loestrin 24 Fe,5.0,6
3</span> users found this comment helpful.,Low-Ogestrel-21,8.0,2
3</span> users found this comment helpful.,Microgestin Fe 1 / 20,6.25,8
3</span> users found this comment helpful.,Mirena,4.0,4
3</span> users found this comment helpful.,Neo-Poly-Dex,1.0,2
3</span> users found this comment helpful.,Nexplanon,1.0,2
3</span> users found this comment helpful.,Nuvigil,9.0,2
3</span> users found this comment helpful.,Ocella,5.333333333333333,6
3</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,8.5,8
3</span> users found this comment helpful.,OxyContin,10.0,2
